customer_id,snapshot_month,converted_next_3m,responsible_credit_behaviour_6m,observed_product_id,synthetic_p_conversion_true,synthetic_p_responsible_true
C000435,2024-03-31,0,0,NONE,0.03727,0.63414
C000436,2024-03-31,0,0,NONE,0.11941,0.76852
C000437,2024-03-31,0,1,NONE,0.05607,0.78583
C000438,2024-03-31,0,1,NONE,0.03556,0.74077
C000439,2024-03-31,0,1,NONE,0.17421,0.8808
C000440,2024-03-31,0,0,NONE,0.09189,0.82491
C000441,2024-03-31,0,1,NONE,0.06863,0.91293
C000442,2024-03-31,0,1,NONE,0.04567,0.78583
C000443,2024-03-31,0,1,NONE,0.08497,0.68997
C000444,2024-03-31,1,1,P003,0.12012,0.83889
C000445,2024-03-31,0,1,NONE,0.03535,0.61064
C000446,2024-03-31,0,1,NONE,0.11779,0.82491
C000447,2024-03-31,0,1,NONE,0.04725,0.93703
C000448,2024-03-31,0,1,NONE,0.07291,0.8808
C000449,2024-03-31,0,1,NONE,0.05064,0.70057
C000450,2024-03-31,0,1,NONE,0.06765,0.7773
C000451,2024-03-31,0,0,NONE,0.11393,0.52498
C000452,2024-03-31,0,1,NONE,0.06823,0.86989
C000453,2024-03-31,1,1,P001,0.09943,0.68997
C000454,2024-03-31,0,1,NONE,0.04363,0.61064
C000455,2024-03-31,0,1,NONE,0.04329,0.78583
C000456,2024-03-31,0,1,NONE,0.03223,0.71095
C000457,2024-03-31,0,0,NONE,0.06813,0.90465
C000458,2024-03-31,0,0,NONE,0.04118,0.82491
C000459,2024-03-31,0,1,NONE,0.09128,0.86989
C000460,2024-03-31,0,1,NONE,0.04769,0.82491
C000461,2024-03-31,0,0,NONE,0.06859,0.68997
C000462,2024-03-31,0,1,NONE,0.07636,0.78583
C000463,2024-03-31,0,0,NONE,0.27878,0.93703
C000464,2024-03-31,0,1,NONE,0.07681,0.83889
C000465,2024-03-31,0,1,NONE,0.06582,0.8808
C000466,2024-03-31,0,1,NONE,0.06728,0.8808
C000467,2024-03-31,0,1,NONE,0.10803,0.82491
C000468,2024-03-31,0,1,NONE,0.08483,0.90465
C000469,2024-03-31,0,1,NONE,0.10219,0.63414
C000470,2024-03-31,0,1,NONE,0.1535,0.8808
C000471,2024-03-31,0,1,NONE,0.04118,0.61064
C000472,2024-03-31,0,0,NONE,0.09465,0.8808
C000473,2024-03-31,1,1,P002,0.04622,0.70057
C000474,2024-03-31,0,1,NONE,0.06155,0.70057
C000475,2024-03-31,0,1,NONE,0.10243,0.83889
C000476,2024-03-31,0,1,NONE,0.04307,0.83889
C000477,2024-03-31,0,1,NONE,0.04566,0.71095
C000478,2024-03-31,0,1,NONE,0.05235,0.7773
C000479,2024-03-31,0,1,NONE,0.04925,0.8808
C000480,2024-03-31,0,0,NONE,0.04941,0.71095
C000481,2024-03-31,0,1,NONE,0.07824,0.83889
C000482,2024-03-31,0,1,NONE,0.05059,0.83889
C000483,2024-03-31,0,1,NONE,0.10681,0.82491
C000484,2024-03-31,0,1,NONE,0.08886,0.83889
C000485,2024-03-31,0,1,NONE,0.09244,0.70057
C000486,2024-03-31,0,0,NONE,0.03916,0.76852
C000487,2024-03-31,0,1,NONE,0.13347,0.8808
C000488,2024-03-31,0,1,NONE,0.10007,0.71095
C000489,2024-03-31,0,1,NONE,0.12613,0.82491
C000490,2024-03-31,0,0,NONE,0.05523,0.8808
C000491,2024-03-31,1,0,P004,0.06883,0.8808
C000492,2024-03-31,0,1,NONE,0.05275,0.7773
C000493,2024-03-31,0,1,NONE,0.07977,0.8808
C000494,2024-03-31,0,0,NONE,0.05994,0.76852
C000495,2024-03-31,0,1,NONE,0.12016,0.86989
C000496,2024-03-31,1,1,P001,0.09395,0.82491
C000497,2024-03-31,0,1,NONE,0.06105,0.83889
C000498,2024-03-31,0,0,NONE,0.05394,0.8808
C000499,2024-03-31,0,1,NONE,0.08848,0.76852
C000500,2024-03-31,0,1,NONE,0.11785,0.8808
C000501,2024-03-31,0,0,NONE,0.06116,0.8808
C000502,2024-03-31,0,1,NONE,0.13525,0.91293
C000503,2024-03-31,0,1,NONE,0.0799,0.86989
C000504,2024-03-31,1,1,P002,0.10623,0.68997
C000505,2024-03-31,0,1,NONE,0.06305,0.7773
C000506,2024-03-31,0,1,NONE,0.12712,0.86989
C000507,2024-03-31,0,1,NONE,0.06875,0.73106
C000508,2024-03-31,0,1,NONE,0.06296,0.86989
C000509,2024-03-31,0,1,NONE,0.15972,0.68997
C000510,2024-03-31,0,1,NONE,0.05582,0.70057
C000511,2024-03-31,0,0,NONE,0.07427,0.78583
C000512,2024-03-31,0,1,NONE,0.12925,0.91293
C000513,2024-03-31,0,1,NONE,0.07608,0.78583
C000514,2024-03-31,0,1,NONE,0.15695,0.76852
C000515,2024-03-31,0,1,NONE,0.0696,0.83889
C000516,2024-03-31,0,1,NONE,0.11037,0.83889
C000517,2024-03-31,0,1,NONE,0.04619,0.71095
C000518,2024-03-31,0,1,NONE,0.07089,0.82491
C000519,2024-03-31,0,1,NONE,0.0267,0.63414
C000520,2024-03-31,0,1,NONE,0.10801,0.86989
C000521,2024-03-31,0,1,NONE,0.06491,0.91293
C000522,2024-03-31,0,1,NONE,0.04582,0.83889
C000523,2024-03-31,0,1,NONE,0.03782,0.78583
C000524,2024-03-31,0,1,NONE,0.08181,0.8808
C000525,2024-03-31,0,1,NONE,0.04683,0.70057
C000526,2024-03-31,0,1,NONE,0.09694,0.83889
C000527,2024-03-31,1,1,P001,0.09248,0.93703
C000528,2024-03-31,0,1,NONE,0.09862,0.93703
C000529,2024-03-31,0,1,NONE,0.14472,0.91293
C000530,2024-03-31,0,1,NONE,0.11073,0.76852
C000531,2024-03-31,0,1,NONE,0.05233,0.8808
C000532,2024-03-31,0,0,NONE,0.07594,0.82491
C000533,2024-03-31,0,1,NONE,0.08094,0.61064
C000534,2024-03-31,0,1,NONE,0.04634,0.8808
C000535,2024-03-31,0,1,NONE,0.05633,0.52498
C000536,2024-03-31,0,0,NONE,0.07836,0.76852
C000537,2024-03-31,1,1,P004,0.28949,0.82491
C000538,2024-03-31,0,1,NONE,0.03913,0.71095
C000539,2024-03-31,0,1,NONE,0.06937,0.83889
C000540,2024-03-31,0,0,NONE,0.06377,0.91293
C000541,2024-03-31,0,1,NONE,0.14549,0.93703
C000542,2024-03-31,0,1,NONE,0.05537,0.7773
C000543,2024-03-31,1,1,P002,0.14658,0.86989
C000544,2024-03-31,0,1,NONE,0.06613,0.87545
C000545,2024-03-31,0,1,NONE,0.05774,0.78583
C000546,2024-03-31,0,1,NONE,0.04642,0.7773
C000547,2024-03-31,0,1,NONE,0.05306,0.76852
C000548,2024-03-31,0,1,NONE,0.07269,0.70057
C000549,2024-03-31,0,1,NONE,0.06212,0.91293
C000550,2024-03-31,0,1,NONE,0.03485,0.71095
C000551,2024-03-31,0,1,NONE,0.06283,0.8808
C000552,2024-03-31,0,1,NONE,0.04622,0.70057
C000553,2024-03-31,0,1,NONE,0.14734,0.61064
C000554,2024-03-31,0,0,NONE,0.15609,0.86989
C000555,2024-03-31,1,1,P003,0.16078,0.65701
C000556,2024-03-31,0,1,NONE,0.06602,0.71095
C000557,2024-03-31,0,1,NONE,0.09987,0.83889
C000558,2024-03-31,0,1,NONE,0.11147,0.8808
C000559,2024-03-31,0,1,NONE,0.05394,0.7773
C000560,2024-03-31,0,1,NONE,0.09909,0.68997
C000561,2024-03-31,0,1,NONE,0.01843,0.43782
C000562,2024-03-31,0,0,NONE,0.12202,0.83889
C000563,2024-03-31,0,1,NONE,0.07359,0.89567
C000564,2024-03-31,0,1,NONE,0.04382,0.68997
C000565,2024-03-31,0,1,NONE,0.18288,0.74077
C000566,2024-03-31,0,1,NONE,0.06844,0.8808
C000567,2024-03-31,0,1,NONE,0.09232,0.91293
C000568,2024-03-31,0,0,NONE,0.05739,0.52498
C000569,2024-03-31,0,1,NONE,0.08632,0.83889
C000570,2024-03-31,1,0,P003,0.07389,0.8808
C000571,2024-03-31,0,1,NONE,0.08512,0.76852
C000572,2024-03-31,0,1,NONE,0.11858,0.86989
C000573,2024-03-31,0,1,NONE,0.16127,0.8808
C000574,2024-03-31,0,1,NONE,0.07626,0.91293
C000575,2024-03-31,0,1,NONE,0.06979,0.86989
C000576,2024-03-31,0,0,NONE,0.03922,0.82491
C000577,2024-03-31,0,1,NONE,0.04404,0.91293
C000578,2024-03-31,0,0,NONE,0.12656,0.64566
C000579,2024-03-31,0,1,NONE,0.09316,0.86989
C000580,2024-03-31,0,1,NONE,0.04902,0.71095
C000581,2024-03-31,0,1,NONE,0.0518,0.8808
C000582,2024-03-31,0,1,NONE,0.05333,0.8808
C000583,2024-03-31,1,0,P001,0.08972,0.70057
C000584,2024-03-31,0,1,NONE,0.14496,0.83889
C000585,2024-03-31,0,1,NONE,0.06688,0.91293
C000586,2024-03-31,0,0,NONE,0.07472,0.82491
C000587,2024-03-31,0,0,NONE,0.13399,0.61064
C000588,2024-03-31,0,1,NONE,0.14534,0.71095
C000589,2024-03-31,0,0,NONE,0.11482,0.83889
C000590,2024-03-31,0,1,NONE,0.07946,0.78583
C000591,2024-03-31,0,1,NONE,0.08947,0.91293
C000592,2024-03-31,0,0,NONE,0.0673,0.68997
C000593,2024-03-31,0,1,NONE,0.14407,0.76852
C000594,2024-03-31,0,0,NONE,0.08926,0.8808
C000595,2024-03-31,0,1,NONE,0.04712,0.78583
C000596,2024-03-31,0,1,NONE,0.04885,0.83889
C000597,2024-03-31,0,1,NONE,0.08307,0.8808
C000598,2024-03-31,0,1,NONE,0.22183,0.82491
C000599,2024-03-31,1,1,P002,0.06208,0.93703
C000600,2024-03-31,0,1,NONE,0.14437,0.8808
C000601,2024-03-31,0,1,NONE,0.06545,0.8808
C000602,2024-03-31,0,1,NONE,0.10444,0.91293
C000603,2024-03-31,0,1,NONE,0.13535,0.89567
C000604,2024-03-31,0,0,NONE,0.07538,0.82491
C000605,2024-03-31,0,1,NONE,0.08092,0.93703
C000606,2024-03-31,0,1,NONE,0.12511,0.83202
C000607,2024-03-31,0,1,NONE,0.08727,0.86989
C000608,2024-03-31,0,1,NONE,0.03788,0.70057
C000609,2024-03-31,0,0,NONE,0.04504,0.7773
C000610,2024-03-31,0,0,NONE,0.05029,0.82491
C000611,2024-03-31,0,1,NONE,0.08319,0.8808
C000612,2024-03-31,0,0,NONE,0.07472,0.82491
C000613,2024-03-31,0,1,NONE,0.04311,0.93703
C000614,2024-03-31,0,1,NONE,0.0879,0.93703
C000615,2024-03-31,0,1,NONE,0.11074,0.76852
C000616,2024-03-31,0,1,NONE,0.0711,0.82491
C000617,2024-03-31,0,1,NONE,0.15187,0.8808
C000618,2024-03-31,0,0,NONE,0.08007,0.83889
C000619,2024-03-31,0,0,NONE,0.21594,0.70057
C000620,2024-03-31,0,0,NONE,0.04571,0.70057
C000621,2024-03-31,0,1,NONE,0.06875,0.86989
C000622,2024-03-31,0,0,NONE,0.08572,0.68997
C000623,2024-03-31,0,0,NONE,0.11376,0.90465
C000624,2024-03-31,0,1,NONE,0.09597,0.79413
C000625,2024-03-31,0,1,NONE,0.10147,0.90465
C000626,2024-03-31,0,1,NONE,0.08452,0.83889
C000627,2024-03-31,0,1,NONE,0.08674,0.91293
C000628,2024-03-31,1,0,P002,0.08385,0.78583
C000629,2024-03-31,1,1,P004,0.089,0.82491
C000630,2024-03-31,0,0,NONE,0.07077,0.86989
C000631,2024-03-31,0,1,NONE,0.09627,0.91293
C000632,2024-03-31,0,1,NONE,0.06529,0.86989
C000633,2024-03-31,0,1,NONE,0.22472,0.78583
C000634,2024-03-31,1,0,P004,0.04974,0.83889
C000635,2024-03-31,0,1,NONE,0.07906,0.78583
C000636,2024-03-31,0,1,NONE,0.03441,0.70057
C000637,2024-03-31,0,1,NONE,0.06119,0.82491
C000638,2024-03-31,0,1,NONE,0.13794,0.82491
C000639,2024-03-31,0,1,NONE,0.05284,0.91293
C000640,2024-03-31,0,1,NONE,0.3086,0.86989
C000641,2024-03-31,0,1,NONE,0.07352,0.82491
C000642,2024-03-31,0,1,NONE,0.06978,0.86989
C000643,2024-03-31,0,1,NONE,0.06272,0.63414
C000644,2024-03-31,0,0,NONE,0.04812,0.61064
C000645,2024-03-31,0,1,NONE,0.11265,0.8808
C000646,2024-03-31,0,1,NONE,0.06497,0.91293
C000647,2024-03-31,0,0,NONE,0.02348,0.52498
C000648,2024-03-31,0,1,NONE,0.25861,0.79413
C000649,2024-03-31,0,1,NONE,0.04398,0.82491
C000650,2024-03-31,0,0,NONE,0.20185,0.78583
C000651,2024-03-31,0,1,NONE,0.0606,0.83889
C000652,2024-03-31,1,1,P003,0.35123,0.91293
C000653,2024-03-31,0,1,NONE,0.04222,0.8808
C000654,2024-03-31,0,1,NONE,0.25761,0.83889
C000655,2024-03-31,0,1,NONE,0.04343,0.84553
C000656,2024-03-31,0,1,NONE,0.0802,0.76852
C000657,2024-03-31,0,1,NONE,0.10412,0.91293
C000658,2024-03-31,0,1,NONE,0.03948,0.76852
C000659,2024-03-31,0,0,NONE,0.08222,0.7773
C000660,2024-03-31,0,1,NONE,0.05769,0.76852
C000661,2024-03-31,0,1,NONE,0.11793,0.76852
C000662,2024-03-31,0,1,NONE,0.06825,0.86989
C000663,2024-03-31,0,0,NONE,0.07556,0.61064
C000664,2024-03-31,0,0,NONE,0.07687,0.78583
C000665,2024-03-31,0,0,NONE,0.11437,0.71095
C000666,2024-03-31,0,1,NONE,0.08238,0.82491
C000667,2024-03-31,0,1,NONE,0.05641,0.86989
C000668,2024-03-31,1,1,P001,0.17577,0.93703
C000669,2024-03-31,0,1,NONE,0.04703,0.61064
C000670,2024-03-31,0,1,NONE,0.09766,0.71095
C000671,2024-03-31,0,1,NONE,0.05297,0.70057
C000672,2024-03-31,0,1,NONE,0.07617,0.8808
C000673,2024-03-31,0,1,NONE,0.14159,0.92414
C000674,2024-03-31,0,1,NONE,0.03746,0.68997
C000675,2024-03-31,0,1,NONE,0.06005,0.7773
C000676,2024-03-31,0,0,NONE,0.0423,0.71095
C000677,2024-03-31,0,1,NONE,0.06009,0.91293
C000678,2024-03-31,0,1,NONE,0.11672,0.8808
C000679,2024-03-31,0,0,NONE,0.03633,0.70057
C000680,2024-03-31,0,0,NONE,0.09468,0.76852
C000681,2024-03-31,0,1,NONE,0.0767,0.78583
C000682,2024-03-31,0,0,NONE,0.08889,0.83889
C000683,2024-03-31,1,1,P003,0.05962,0.70057
C000684,2024-03-31,1,1,P001,0.25983,0.85815
C000685,2024-03-31,0,1,NONE,0.03627,0.8808
C000686,2024-03-31,1,1,P001,0.13182,0.76852
C000687,2024-03-31,0,1,NONE,0.07641,0.76852
C000688,2024-03-31,1,1,P002,0.09095,0.93703
C000689,2024-03-31,1,1,P002,0.07714,0.91293
C000690,2024-03-31,0,1,NONE,0.09055,0.8808
C000691,2024-03-31,0,1,NONE,0.05083,0.83889
C000692,2024-03-31,0,1,NONE,0.10128,0.91293
C000693,2024-03-31,0,1,NONE,0.07819,0.83889
C000694,2024-03-31,1,1,P003,0.14229,0.83889
C000695,2024-03-31,0,1,NONE,0.07267,0.91293
C000696,2024-03-31,0,1,NONE,0.04754,0.7773
C000697,2024-03-31,0,1,NONE,0.05242,0.8808
C000698,2024-03-31,0,1,NONE,0.18619,0.82491
C000699,2024-03-31,0,1,NONE,0.04234,0.7773
C000700,2024-03-31,0,1,NONE,0.11893,0.76852
C000701,2024-03-31,1,0,P001,0.153,0.71095
C000702,2024-03-31,0,1,NONE,0.09224,0.83889
C000703,2024-03-31,0,1,NONE,0.07309,0.52498
C000704,2024-03-31,0,1,NONE,0.07168,0.91293
C000705,2024-03-31,0,1,NONE,0.06384,0.83889
C000706,2024-03-31,1,1,P002,0.12404,0.8808
C000707,2024-03-31,0,1,NONE,0.13412,0.86989
C000708,2024-03-31,0,1,NONE,0.06056,0.75951
C000709,2024-03-31,0,1,NONE,0.10929,0.83889
C000710,2024-03-31,0,1,NONE,0.03876,0.7773
C000711,2024-03-31,0,1,NONE,0.10236,0.90465
C000712,2024-03-31,0,1,NONE,0.08266,0.82491
C000713,2024-03-31,0,1,NONE,0.05989,0.75951
C000714,2024-03-31,0,1,NONE,0.17517,0.91293
C000715,2024-03-31,0,1,NONE,0.06461,0.91293
C000716,2024-03-31,0,1,NONE,0.03733,0.61064
C000717,2024-03-31,0,1,NONE,0.12517,0.82491
C000718,2024-03-31,0,1,NONE,0.05333,0.78583
C000719,2024-03-31,1,0,P001,0.11646,0.8808
C000720,2024-03-31,0,1,NONE,0.105,0.92414
C000721,2024-03-31,0,1,NONE,0.08436,0.8808
C000722,2024-03-31,0,1,NONE,0.07261,0.83889
C000723,2024-03-31,0,1,NONE,0.02897,0.52498
C000724,2024-03-31,0,1,NONE,0.09229,0.92414
C000725,2024-03-31,0,1,NONE,0.03161,0.78583
C000726,2024-03-31,0,1,NONE,0.1606,0.78583
C000727,2024-03-31,0,1,NONE,0.10465,0.76852
C000728,2024-03-31,0,0,NONE,0.05378,0.75026
C000729,2024-03-31,0,1,NONE,0.08302,0.85815
C000730,2024-03-31,0,1,NONE,0.16776,0.82491
C000731,2024-03-31,0,1,NONE,0.18156,0.83889
C000732,2024-03-31,0,1,NONE,0.14047,0.70057
C000733,2024-03-31,0,1,NONE,0.03637,0.78583
C000734,2024-03-31,0,1,NONE,0.09428,0.83889
C000735,2024-03-31,0,0,NONE,0.10179,0.78583
C000736,2024-03-31,0,1,NONE,0.06898,0.8808
C000737,2024-03-31,0,1,NONE,0.06853,0.83889
C000738,2024-03-31,0,1,NONE,0.08982,0.81
C000739,2024-03-31,0,1,NONE,0.05071,0.83889
C000740,2024-03-31,0,1,NONE,0.08023,0.83889
C000741,2024-03-31,1,1,P003,0.07163,0.70057
C000742,2024-03-31,0,1,NONE,0.04601,0.78583
C000743,2024-03-31,0,1,NONE,0.057,0.86989
C000744,2024-03-31,0,1,NONE,0.1227,0.52498
C000745,2024-03-31,0,1,NONE,0.0611,0.68997
C000746,2024-03-31,0,1,NONE,0.07461,0.79413
C000747,2024-03-31,0,1,NONE,0.09724,0.71095
C000748,2024-03-31,0,1,NONE,0.13531,0.61064
C000749,2024-03-31,0,1,NONE,0.06992,0.86989
C000750,2024-03-31,0,0,NONE,0.06603,0.91293
C000751,2024-03-31,0,1,NONE,0.16864,0.83889
C000752,2024-03-31,0,0,NONE,0.06368,0.71095
C000753,2024-03-31,1,1,P001,0.09618,0.76852
C000754,2024-03-31,0,1,NONE,0.08718,0.82491
C000755,2024-03-31,1,1,P002,0.08868,0.8808
C000756,2024-03-31,0,1,NONE,0.0676,0.83889
C000757,2024-03-31,0,1,NONE,0.03593,0.76852
C000758,2024-03-31,0,1,NONE,0.06024,0.93703
C000759,2024-03-31,0,1,NONE,0.06649,0.70057
C000760,2024-03-31,0,1,NONE,0.05461,0.68997
C000761,2024-03-31,0,1,NONE,0.06336,0.8808
C000762,2024-03-31,0,1,NONE,0.08452,0.78583
C000763,2024-03-31,0,1,NONE,0.02188,0.63414
C000764,2024-03-31,0,1,NONE,0.10504,0.78583
C000765,2024-03-31,0,1,NONE,0.08544,0.86989
C000766,2024-03-31,0,1,NONE,0.12869,0.78583
C000767,2024-03-31,0,0,NONE,0.08205,0.83889
C000768,2024-03-31,0,1,NONE,0.11566,0.70057
C000769,2024-03-31,0,1,NONE,0.05098,0.78583
C000770,2024-03-31,0,0,NONE,0.05468,0.8808
C000771,2024-03-31,0,1,NONE,0.05853,0.83889
C000772,2024-03-31,0,0,NONE,0.05857,0.82491
C000773,2024-03-31,0,1,NONE,0.12726,0.8808
C000774,2024-03-31,0,1,NONE,0.07201,0.91293
C000775,2024-03-31,0,1,NONE,0.05528,0.70057
C000776,2024-03-31,0,1,NONE,0.06425,0.91293
C000777,2024-03-31,0,1,NONE,0.05379,0.8808
C000778,2024-03-31,0,1,NONE,0.03848,0.83889
C000779,2024-03-31,1,1,P001,0.06008,0.91293
C000780,2024-03-31,0,1,NONE,0.07396,0.91293
C000781,2024-03-31,0,1,NONE,0.06238,0.76852
C000782,2024-03-31,0,1,NONE,0.06825,0.86989
C000783,2024-03-31,0,0,NONE,0.13873,0.82491
C000784,2024-03-31,0,1,NONE,0.08422,0.79413
C000785,2024-03-31,0,1,NONE,0.05761,0.93703
C000786,2024-03-31,0,1,NONE,0.11939,0.61064
C000787,2024-03-31,0,1,NONE,0.08373,0.91293
C000788,2024-03-31,1,1,P001,0.02413,0.71095
C000789,2024-03-31,0,1,NONE,0.08018,0.91293
C000790,2024-03-31,0,0,NONE,0.11829,0.82491
C000791,2024-03-31,0,1,NONE,0.12427,0.83889
C000792,2024-03-31,0,1,NONE,0.24688,0.76852
C000793,2024-03-31,0,0,NONE,0.04515,0.61064
C000794,2024-03-31,0,1,NONE,0.02278,0.63414
C000795,2024-03-31,0,0,NONE,0.04778,0.52498
C000796,2024-03-31,0,1,NONE,0.08276,0.83889
C000797,2024-03-31,0,0,NONE,0.07444,0.52498
C000798,2024-03-31,0,1,NONE,0.04014,0.71095
C000799,2024-03-31,0,1,NONE,0.08526,0.82491
C000800,2024-03-31,0,1,NONE,0.0888,0.82491
C000801,2024-03-31,0,1,NONE,0.26369,0.82491
C000802,2024-03-31,0,1,NONE,0.04658,0.76852
C000803,2024-03-31,0,1,NONE,0.08056,0.75951
C000804,2024-03-31,0,1,NONE,0.08122,0.8808
C000805,2024-03-31,0,0,NONE,0.04663,0.63414
C000806,2024-03-31,1,1,P002,0.07147,0.78583
C000807,2024-03-31,0,1,NONE,0.16015,0.8808
C000808,2024-03-31,0,0,NONE,0.0844,0.73106
C000809,2024-03-31,0,1,NONE,0.07768,0.82491
C000810,2024-03-31,0,0,NONE,0.08162,0.90465
C000811,2024-03-31,1,1,P004,0.0498,0.63414
C000812,2024-03-31,0,1,NONE,0.05599,0.70057
C000813,2024-03-31,0,0,NONE,0.12001,0.90465
C000814,2024-03-31,0,1,NONE,0.08408,0.8808
C000815,2024-03-31,0,1,NONE,0.04813,0.78583
C000816,2024-03-31,0,1,NONE,0.09634,0.86989
C000817,2024-03-31,0,1,NONE,0.06282,0.91293
C000818,2024-03-31,0,1,NONE,0.0523,0.82491
C000819,2024-03-31,0,1,NONE,0.08448,0.82491
C000820,2024-03-31,0,1,NONE,0.07054,0.83889
C000821,2024-03-31,0,1,NONE,0.02931,0.78583
C000822,2024-03-31,0,1,NONE,0.07128,0.82491
C000823,2024-03-31,0,1,NONE,0.09377,0.76852
C000824,2024-03-31,0,1,NONE,0.05173,0.8808
C000825,2024-03-31,0,1,NONE,0.02332,0.68997
C000826,2024-03-31,0,1,NONE,0.05128,0.63414
C000827,2024-03-31,0,1,NONE,0.0675,0.8808
C000828,2024-03-31,0,1,NONE,0.0468,0.56218
C000829,2024-03-31,0,1,NONE,0.0979,0.91293
C000830,2024-03-31,0,1,NONE,0.0819,0.61064
C000831,2024-03-31,0,1,NONE,0.07192,0.7773
C000832,2024-03-31,0,0,NONE,0.05661,0.82491
C000833,2024-03-31,0,1,NONE,0.11729,0.61064
C000834,2024-03-31,0,1,NONE,0.0919,0.82491
C000835,2024-03-31,0,0,NONE,0.13608,0.85815
C000836,2024-03-31,0,1,NONE,0.0871,0.7773
C000837,2024-03-31,0,1,NONE,0.09889,0.75951
C000838,2024-03-31,0,1,NONE,0.11651,0.93703
C000839,2024-03-31,0,1,NONE,0.09938,0.83889
C000840,2024-03-31,0,1,NONE,0.13233,0.82491
C000841,2024-03-31,0,0,NONE,0.04727,0.63414
C000842,2024-03-31,1,0,P001,0.0832,0.91293
C000843,2024-03-31,0,1,NONE,0.06736,0.8808
C000844,2024-03-31,0,1,NONE,0.08328,0.76852
C000845,2024-03-31,0,1,NONE,0.03846,0.78583
C000846,2024-03-31,0,0,NONE,0.04055,0.86989
C000847,2024-03-31,0,1,NONE,0.06251,0.83889
C000848,2024-03-31,0,1,NONE,0.05828,0.8808
C000849,2024-03-31,0,0,NONE,0.02786,0.63414
C000850,2024-03-31,0,1,NONE,0.16194,0.90465
C000851,2024-03-31,0,1,NONE,0.09844,0.83889
C000852,2024-03-31,0,1,NONE,0.04775,0.61064
C000853,2024-03-31,0,1,NONE,0.08165,0.91293
C000854,2024-03-31,0,0,NONE,0.06869,0.91293
C000855,2024-03-31,0,0,NONE,0.06437,0.83889
C000856,2024-03-31,0,1,NONE,0.09899,0.8808
C000857,2024-03-31,0,1,NONE,0.04944,0.82491
C000858,2024-03-31,0,1,NONE,0.12835,0.91293
C000859,2024-03-31,0,1,NONE,0.03723,0.61064
C000860,2024-03-31,0,0,NONE,0.07291,0.68997
C000861,2024-03-31,0,1,NONE,0.06142,0.82491
C000862,2024-03-31,0,1,NONE,0.10145,0.82491
C000863,2024-03-31,0,1,NONE,0.0645,0.91293
C000864,2024-03-31,0,1,NONE,0.06327,0.82491
C000865,2024-03-31,0,1,NONE,0.06722,0.75026
C000866,2024-03-31,0,0,NONE,0.12373,0.83202
C000867,2024-03-31,0,1,NONE,0.11101,0.86989
C000868,2024-03-31,0,1,NONE,0.0777,0.91293
C000869,2024-03-31,0,1,NONE,0.08693,0.78583
C000870,2024-03-31,0,0,NONE,0.08075,0.76852
C000871,2024-03-31,0,1,NONE,0.0515,0.8808
C000872,2024-03-31,0,0,NONE,0.15254,0.70057
C000873,2024-03-31,0,1,NONE,0.05882,0.81757
C000874,2024-03-31,0,1,NONE,0.06212,0.83889
C000875,2024-03-31,0,0,NONE,0.15092,0.7773
C000876,2024-03-31,1,1,P002,0.21902,0.86989
C000877,2024-03-31,0,1,NONE,0.09087,0.83889
C000878,2024-03-31,0,1,NONE,0.06507,0.76852
C000879,2024-03-31,0,0,NONE,0.04676,0.85815
C000880,2024-03-31,1,1,P002,0.18022,0.8808
C000881,2024-03-31,0,0,NONE,0.05816,0.71095
C000882,2024-03-31,0,1,NONE,0.07073,0.82491
C000883,2024-03-31,0,1,NONE,0.05683,0.93703
C000884,2024-03-31,0,1,NONE,0.08154,0.7773
C000885,2024-03-31,0,1,NONE,0.07442,0.76852
C000886,2024-03-31,0,1,NONE,0.05055,0.83889
C000887,2024-03-31,0,1,NONE,0.09133,0.76852
C000888,2024-03-31,0,1,NONE,0.13954,0.70057
C000889,2024-03-31,0,0,NONE,0.05213,0.71095
C000890,2024-03-31,0,1,NONE,0.16793,0.82491
C000891,2024-03-31,0,1,NONE,0.09108,0.71095
C000892,2024-03-31,0,1,NONE,0.20509,0.93703
C000893,2024-03-31,0,1,NONE,0.05982,0.76852
C000894,2024-03-31,0,1,NONE,0.04393,0.78583
C000895,2024-03-31,0,1,NONE,0.07571,0.91293
C000896,2024-03-31,0,1,NONE,0.05568,0.86989
C000897,2024-03-31,0,1,NONE,0.06542,0.83889
C000898,2024-03-31,0,1,NONE,0.1144,0.83889
C000899,2024-03-31,0,1,NONE,0.07165,0.76852
C000900,2024-03-31,0,1,NONE,0.10452,0.82491
C000901,2024-03-31,0,1,NONE,0.09962,0.8808
C000902,2024-03-31,0,1,NONE,0.04642,0.83889
C000903,2024-03-31,0,1,NONE,0.28215,0.78583
C000904,2024-03-31,0,1,NONE,0.05936,0.79413
C000905,2024-03-31,0,0,NONE,0.18504,0.90465
C000906,2024-03-31,1,1,P001,0.14889,0.8808
C000907,2024-03-31,0,1,NONE,0.04109,0.7773
C000908,2024-03-31,0,0,NONE,0.06162,0.63414
C000909,2024-03-31,0,0,NONE,0.04573,0.83889
C000910,2024-03-31,0,1,NONE,0.05975,0.71095
C000911,2024-03-31,0,1,NONE,0.09526,0.91293
C000912,2024-03-31,0,1,NONE,0.04966,0.75951
C000913,2024-03-31,0,1,NONE,0.06576,0.86989
C000914,2024-03-31,0,1,NONE,0.07253,0.90465
C000915,2024-03-31,0,1,NONE,0.14125,0.90465
